chapter_no,heading_1,heading_2,heading_3,heading_4,heading_5,sub_section_no,source_url,zoneomics_url,is_sub_chunk,sub_chunk_no,text
8,SUBTITLE H NEIGHBORHOOD MIXED-USE (NMU) ZONES,"CHAPTER 9 H STREET NORTHEAST NEIGHBORHOOD MIXED-USE ZONES ― NMU-4/H-H, NMU-5A/H-H, NMU-6B/H-H, NMU-7B/H-H, NMU-8B/H-H, NMU-4/H-A, NMU-7B/H-A, NMU-4/H-R, and NMU-5A/H-R",902  DESIGNATED ROADWAY,902.1, ,sub-sec-8.9.3.1,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=3096#secid-3319,https://zoneomics.com/code/191/chapter_8#8.9.3.1,False,0,"902.1 In the H Street Northeast Neighborhood Mixed-Use zones, the designated roadway shall be H Street, N.E."
8,SUBTITLE H NEIGHBORHOOD MIXED-USE (NMU) ZONES,"CHAPTER 9 H STREET NORTHEAST NEIGHBORHOOD MIXED-USE ZONES ― NMU-4/H-H, NMU-5A/H-H, NMU-6B/H-H, NMU-7B/H-H, NMU-8B/H-H, NMU-4/H-A, NMU-7B/H-A, NMU-4/H-R, and NMU-5A/H-R",903  DENSITY,903.1, ,sub-sec-8.9.4.1,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=3096#secid-3326,https://zoneomics.com/code/191/chapter_8#8.9.4.1,False,0,"903.1 Except as provided in Subtitle H
§§ 903.2 through 903.5, in the following H Street Northeast Neighborhood Mixed-Use zones, the maximum permitted floor area ratio (FAR) shall be as set forth in the following table:
|  |  |  |
| --- | --- | --- |
| **TABLE H § 903.1: MAXIMUM PERMITTED FLOOR AREA RATIO** | | |
| Zones | Maximum Total FAR | Maximum Non-Residential FAR |
| NMU-4/H-H | 2.5  3.0 (IZ) | 0.5 |
| NMU-5A/H-H | 3.5  4.2 (IZ) | 0.5 |
| NMU-6B /H-H | 6.0  7.2 (IZ) | 0.5 |
| NMU-7B/H-H | 4.0  4.8 (IZ) | 0.5 |
| NMU-8B/H-H | 5.0  6.0 (IZ) | 0.5 |
| NMU-4/H-A | 2.5  3.0 (IZ) | 1.0 |
| NMU-7B/H-A | 4.0  4.8 (IZ) | 1.0 |"
8,SUBTITLE H NEIGHBORHOOD MIXED-USE (NMU) ZONES,"CHAPTER 9 H STREET NORTHEAST NEIGHBORHOOD MIXED-USE ZONES ― NMU-4/H-H, NMU-5A/H-H, NMU-6B/H-H, NMU-7B/H-H, NMU-8B/H-H, NMU-4/H-A, NMU-7B/H-A, NMU-4/H-R, and NMU-5A/H-R",903  DENSITY,903.2, ,sub-sec-8.9.4.2,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=3096#secid-3327,https://zoneomics.com/code/191/chapter_8#8.9.4.2,False,0,"903.2 In the NMU-4/H-H, NMU-5A/H-H, NMU-6B/H-H, NMU-7B/H-H, and NMU-8B/H-H zones, new construction that preserves a building façade constructed before
1958 is permitted a maximum non-residential FAR of 1.5, provided that at least
1.0 FAR shall be occupied by uses in the following categories:
(a) Office, provided that the office use shall not be on the ground story;
(b) Retail;
(c) Service; or (d) Eating and drinking establishments."
8,SUBTITLE H NEIGHBORHOOD MIXED-USE (NMU) ZONES,"CHAPTER 9 H STREET NORTHEAST NEIGHBORHOOD MIXED-USE ZONES ― NMU-4/H-H, NMU-5A/H-H, NMU-6B/H-H, NMU-7B/H-H, NMU-8B/H-H, NMU-4/H-A, NMU-7B/H-A, NMU-4/H-R, and NMU-5A/H-R",903  DENSITY,903.3, ,sub-sec-8.9.4.3,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=3096#secid-9661,https://zoneomics.com/code/191/chapter_8#8.9.4.3,False,0,"903.3 In the NMU-4/H-A, NMU-4/H-R, NMU-5A/H-R, and NMU-7B/H-A zones, new construction that preserves an existing façade constructed before
1958 is permitted an increase of 0.5 FAR to the maximum permitted non-residential density for non-residential uses."
8,SUBTITLE H NEIGHBORHOOD MIXED-USE (NMU) ZONES,"CHAPTER 9 H STREET NORTHEAST NEIGHBORHOOD MIXED-USE ZONES ― NMU-4/H-H, NMU-5A/H-H, NMU-6B/H-H, NMU-7B/H-H, NMU-8B/H-H, NMU-4/H-A, NMU-7B/H-A, NMU-4/H-R, and NMU-5A/H-R",903  DENSITY,903.4, ,sub-sec-8.9.4.4,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=3096#secid-9662,https://zoneomics.com/code/191/chapter_8#8.9.4.4,False,0,"903.4 New construction that preserves an existing façade constructed before
1958 is permitted an additional
0.5 FAR to the maximum permitted residential density for residential uses."
8,SUBTITLE H NEIGHBORHOOD MIXED-USE (NMU) ZONES,"CHAPTER 9 H STREET NORTHEAST NEIGHBORHOOD MIXED-USE ZONES ― NMU-4/H-H, NMU-5A/H-H, NMU-6B/H-H, NMU-7B/H-H, NMU-8B/H-H, NMU-4/H-A, NMU-7B/H-A, NMU-4/H-R, and NMU-5A/H-R",903  DENSITY,903.5, ,sub-sec-8.9.4.5,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=3096#secid-9663,https://zoneomics.com/code/191/chapter_8#8.9.4.5,False,0,"903.5 On Square 776, a maximum non-residential density of 1.5 FAR shall be permitted for a grocery store use."
8,SUBTITLE H NEIGHBORHOOD MIXED-USE (NMU) ZONES,"CHAPTER 9 H STREET NORTHEAST NEIGHBORHOOD MIXED-USE ZONES ― NMU-4/H-H, NMU-5A/H-H, NMU-6B/H-H, NMU-7B/H-H, NMU-8B/H-H, NMU-4/H-A, NMU-7B/H-A, NMU-4/H-R, and NMU-5A/H-R",904  PLANNED UNIT DEVELOPMENT,904.1, ,sub-sec-8.9.5.1,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=3096#secid-3329,https://zoneomics.com/code/191/chapter_8#8.9.5.1,False,0,"904.1 In the H Street Northeast Neighborhood Mixed-Use zones, a planned unit development (PUD) shall be subject to the following provisions in addition to those of Subtitle X, Chapter 3:
(a) Any additional height and floor area above that permitted as a matter of right shall be used only for housing or the designated uses;
(b) The PUD process shall not be used to reduce requirements in this chapter for designated uses, specifically retail, service, entertainment, and arts uses;
(c) The minimum area included within the proposed PUD, including the area of public streets or alleys proposed to be closed, shall be ten thousand square feet (10,000 sq.
ft.);
(d) Inclusionary Developments subject to the set-aside requirements of Inclusionary Zoning (IZ) pursuant to Subtitle C, Chapter 10, may use the height and lot occupancy and bonus density as the basis of calculating the set-aside requirements for IZ units;
(e) The use of bonus FAR by a property also eligible to use the bonus provided for in Subtitle H
§ 903.2 shall be deemed to first utilize the bonus authorized for IZ units;
(f) Use of the bonus density authorized in Subtitle H
§ 903.2 shall not count towards the IZ set-aside requirements of Subtitle C, Chapter 10; and (g) Bonus density achieved through Subtitle H
§ 903.2 that is in addition to the IZ requirements shall not count toward the IZ set-aside requirements of Subtitle C, Chapter 10."
8,SUBTITLE H NEIGHBORHOOD MIXED-USE (NMU) ZONES,"CHAPTER 9 H STREET NORTHEAST NEIGHBORHOOD MIXED-USE ZONES ― NMU-4/H-H, NMU-5A/H-H, NMU-6B/H-H, NMU-7B/H-H, NMU-8B/H-H, NMU-4/H-A, NMU-7B/H-A, NMU-4/H-R, and NMU-5A/H-R",905  LOT OCCUPANCY,905.1, ,sub-sec-8.9.6.1,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=3096#secid-3333,https://zoneomics.com/code/191/chapter_8#8.9.6.1,False,0,"905.1 In the following H Street Northeast Neighborhood Mixed-Use zones, the maximum permitted lot occupancy for a building or portion thereof devoted to residential use shall be as set forth in the following table:
|  |  |  |
| --- | --- | --- |
| **TABLE H § 905.1: MAXIMUM PERMITTED LOT OCCUPANCY** | | |
| Zones | Maximum Percentage of Lot Occupancy (%) | Maximum Percentage of Lot Occupancy  All Other Uses (%) |
|
| NMU-4/H-H  NMU-4/H-A  NMU-4/H-R | 70  75 (IZ) | N/A |
| NMU-5A/H-H  NMU-5A/H-R | 70  80 (IZ) | N/A |
| NMU-6B/H-H | 70  80 (IZ) | N/A |"
8,SUBTITLE H NEIGHBORHOOD MIXED-USE (NMU) ZONES,"CHAPTER 9 H STREET NORTHEAST NEIGHBORHOOD MIXED-USE ZONES ― NMU-4/H-H, NMU-5A/H-H, NMU-6B/H-H, NMU-7B/H-H, NMU-8B/H-H, NMU-4/H-A, NMU-7B/H-A, NMU-4/H-R, and NMU-5A/H-R",905  LOT OCCUPANCY,905.2, ,sub-sec-8.9.6.2,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=3096#secid-3334,https://zoneomics.com/code/191/chapter_8#8.9.6.2,False,0,"905.2 For the purposes of Subtitle H
§ 905.1, ""residential uses"" include single dwelling units, flats, multiple dwelling unit developments, and rooming and boarding houses."
8,SUBTITLE H NEIGHBORHOOD MIXED-USE (NMU) ZONES,"CHAPTER 9 H STREET NORTHEAST NEIGHBORHOOD MIXED-USE ZONES ― NMU-4/H-H, NMU-5A/H-H, NMU-6B/H-H, NMU-7B/H-H, NMU-8B/H-H, NMU-4/H-A, NMU-7B/H-A, NMU-4/H-R, and NMU-5A/H-R",905  LOT OCCUPANCY,905.3, ,sub-sec-8.9.6.3,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=3096#secid-9664,https://zoneomics.com/code/191/chapter_8#8.9.6.3,False,0,"905.3 For the purposes of this chapter, the percentage of lot occupancy may be calculated on a horizontal plane located at the lowest level where residential uses begin."
8,SUBTITLE H NEIGHBORHOOD MIXED-USE (NMU) ZONES,"CHAPTER 9 H STREET NORTHEAST NEIGHBORHOOD MIXED-USE ZONES ― NMU-4/H-H, NMU-5A/H-H, NMU-6B/H-H, NMU-7B/H-H, NMU-8B/H-H, NMU-4/H-A, NMU-7B/H-A, NMU-4/H-R, and NMU-5A/H-R",906  DESIGN REQUIREMENTS - H STREET NORTHEAST NEIGHBORHOOD  MIXED-USE ZONES,906.1, ,sub-sec-8.9.7.1,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=3096#secid-3336,https://zoneomics.com/code/191/chapter_8#8.9.7.1,False,0,"906.1 In the H Street Northeast Neighborhood Mixed-Use zones, the following design requirements apply to all new construction for which a building permit is required:
(a) Buildings shall be designed and built so that not less than seventy-five percent (75%) of the streetwall(s) to a height of not less than twenty-five feet (25 ft.) shall be constructed to the property line abutting the street right-of-way.
Buildings on corner lots shall be constructed to both property lines abutting public streets;
(b) New construction that preserves an existing façade constructed before
1958 is permitted to use, for residential uses, an additional
0.5 FAR above the total density permitted in the underlying zone for residential uses;
(c) Parking structures with frontage on H Street, N.E., Florida Avenue, N.E., Maryland Avenue, N.E., 13th Street, N.E., 14th Street, N.E., or 15th Street, N.E., shall provide not less than sixty-five percent (65%) of the ground level frontage as commercial space;
(d) Each new building on a lot that fronts on H Street, N.E., Florida Avenue, N.E., Maryland Avenue, N.E., 13th Street, N.E., 14th Street, N.E., or 15th Street, N.E.
shall devote not less than fifty percent (50%) of the surface area of the streetwall(s) at the ground level of each building to display windows having clear or clear/low-emissivity glass, except for decorative or architectural accent, and to entrances to commercial uses or to the building;
(e) Security grilles shall have no less than seventy percent (70%) transparency;
(f) Each commercial use with frontage on H Street, N.E., Florida Avenue, N.E., Maryland Avenue, N.E., 13th Street, N.E., 14th Street, N.E., or 15th Street, N.E.
shall have an individual public entrance directly accessible from the public sidewalk.
Multiple dwellings unit developments shall have at least one
(1) primary entrance on H Street directly accessible from the sidewalk;
(g) Buildings shall be designed so as not to preclude an entrance every forty feet (40 ft.), on average, for the linear frontage of the building, excluding vehicular entrances, but including entrances to ground floor uses and the main lobby;
(h) The ground floor level of each new building or building addition shall have a uniform minimum clear floor-to-ceiling height of fourteen feet (14 ft.) if the building:
(1) Fronts on H Street, N.E.
; or (2) Fronts Florida Avenue, N.E., Maryland Avenue, N.E., 13th Street, N.E., 14th Street, N.E., or 15th Street, N.E., and would have ground floor space occupied by one
(1) or more service, retail, or office uses permitted as a matter of right in the underlying zone;
(i) Buildings subject to the minimum clear floor-to-ceiling height requirements of Subtitle H
§ 906.1(h) shall be permitted an additional five feet (5 ft.) of building height over that permitted in the zone;
(j) Projection signs shall have a minimum clearance of eight feet (8 ft.) above a sidewalk and fourteen feet (14 ft.) above a driveway, project no more than three feet, six inches (3 ft., 6 in.)
from the face of the building, and end a minimum of one foot (1 ft.) behind the curbline or extension of the curbline;
(k) Façade panel signs shall not be placed so as to interrupt windows or doors and shall project no more than twelve inches (12 in.)
from the face of the building; and (l) Roof signs are prohibited."
8,SUBTITLE H NEIGHBORHOOD MIXED-USE (NMU) ZONES,"CHAPTER 9 H STREET NORTHEAST NEIGHBORHOOD MIXED-USE ZONES ― NMU-4/H-H, NMU-5A/H-H, NMU-6B/H-H, NMU-7B/H-H, NMU-8B/H-H, NMU-4/H-A, NMU-7B/H-A, NMU-4/H-R, and NMU-5A/H-R",906  DESIGN REQUIREMENTS - H STREET NORTHEAST NEIGHBORHOOD  MIXED-USE ZONES,906.2, ,sub-sec-8.9.7.2,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=3096#secid-3337,https://zoneomics.com/code/191/chapter_8#8.9.7.2,False,0,"906.2 The Board of Zoning Adjustment may grant as a special exception pursuant to Subtitle X, Chapter 9 and Subtitle H, Chapter 52, relief from the design requirements of Subtitle H
§ 906.1, subject to the applicant demonstrating to the Board’s satisfaction that:
(a) The project is consistent with the design intent of the design guidelines of the H Street NE Strategic Development Plan; and (b) The size, type, scale, and location of signs shall be compatible with the surrounding corridor and consistent with the design guidelines of the H Street NE Strategic Development Plan."
8,SUBTITLE H NEIGHBORHOOD MIXED-USE (NMU) ZONES,"CHAPTER 9 H STREET NORTHEAST NEIGHBORHOOD MIXED-USE ZONES ― NMU-4/H-H, NMU-5A/H-H, NMU-6B/H-H, NMU-7B/H-H, NMU-8B/H-H, NMU-4/H-A, NMU-7B/H-A, NMU-4/H-R, and NMU-5A/H-R",907  NEW CONSTRUCTION OR ENLARGEMENT,907.1, ,sub-sec-8.9.8.1,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=3096#secid-3339,https://zoneomics.com/code/191/chapter_8#8.9.8.1,False,0,"907.1 In the H Street Northeast Neighborhood Mixed-Use zones, construction of a new building, or enlargement of the gross floor area of an existing building by fifty percent (50%) or more, on a lot that has six thousand square feet (6,000 sq.
ft.) or more of land area is permitted only if approved by the Board of Zoning Adjustment as a special exception pursuant to Subtitle X, Chapter 9, and Subtitle H, Chapter 52."
8,SUBTITLE H NEIGHBORHOOD MIXED-USE (NMU) ZONES,CHAPTER 10 CHEVY CHASE NEIGHBORHOOD MIXED-USE ZONES – NMU-4/CC1 and NMU-4/CC2,1000  PURPOSE AND INTENT,1000.1, ,sub-sec-8.10.1.1,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=3096#secid-9815,https://zoneomics.com/code/191/chapter_8#8.10.1.1,False,0,"1000.1 The purposes of the NMU-4/CC1 and NMU-4/CC2 zones shall be those of the MU-4 zone as set forth in Subtitle G
§ 101, those of the Neighborhood Mixed-Use zones, as set forth in Subtitle H
§ 101, and the following:
(a) Implement the policies and goals of the Chevy Chase Small Area Plan as approved by the Council of the District of Columbia, effective July 12, 2022 (PR-0564);
(b) Permit mixed-use development at a moderate density;
(c) Permit reimagining of the Chevy Chase Community Center and Library site, including mixed-income housing and community gathering space;
(d) Establish design guidelines that encourage sustainable, well designed new development that is compatible with the surrounding built environment and contributes to the main street character;
(e) Establish Connecticut Avenue, N.W.
between Western Avenue, N.W.
and Livingston Street, N.W.
as an attractive, active, pedestrian-oriented commercial corridor with a convenient mix of neighborhood-serving shops and services; and (f) Allow and encourage residential development to help meet the need for housing, by accommodating a greater range of resident diversity to advance the District’s housing equity goals, and by mapping both the NMU-4/CC1 and NMU-4/CC2 zones as subject to IZ Plus."
8,SUBTITLE H NEIGHBORHOOD MIXED-USE (NMU) ZONES,CHAPTER 10 CHEVY CHASE NEIGHBORHOOD MIXED-USE ZONES – NMU-4/CC1 and NMU-4/CC2,1000  PURPOSE AND INTENT,1000.2, ,sub-sec-8.10.1.2,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=3096#secid-9816,https://zoneomics.com/code/191/chapter_8#8.10.1.2,False,0,1000.2 The NMU-4/CC1 zone is intended to permit mixed-use development at a moderate density.
8,SUBTITLE H NEIGHBORHOOD MIXED-USE (NMU) ZONES,CHAPTER 10 CHEVY CHASE NEIGHBORHOOD MIXED-USE ZONES – NMU-4/CC1 and NMU-4/CC2,1000  PURPOSE AND INTENT,1000.3, ,sub-sec-8.10.1.3,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=3096#secid-9817,https://zoneomics.com/code/191/chapter_8#8.10.1.3,False,0,1000.3 The NMU-4/CC2 zone is intended to permit mixed-use development and institutional uses at a moderate density.
8,SUBTITLE H NEIGHBORHOOD MIXED-USE (NMU) ZONES,CHAPTER 10 CHEVY CHASE NEIGHBORHOOD MIXED-USE ZONES – NMU-4/CC1 and NMU-4/CC2,1001  DEVELOPMENT STANDARDS,1001.1, ,sub-sec-8.10.2.1,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=3096#secid-9808,https://zoneomics.com/code/191/chapter_8#8.10.2.1,False,0,"1001.1 The MU-4 zone development standards in Subtitle G, Chapter 2 shall apply to the NMU-4/CC1 and NMU-4/CC2 zones except as specifically modified by this chapter.
In the event of a conflict between the provisions of this chapter and other regulations of this title, the provisions of this chapter shall control."
8,SUBTITLE H NEIGHBORHOOD MIXED-USE (NMU) ZONES,CHAPTER 10 CHEVY CHASE NEIGHBORHOOD MIXED-USE ZONES – NMU-4/CC1 and NMU-4/CC2,1002  DESIGNATED USE AREA,1002.1, ,sub-sec-8.10.3.1,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=3096#secid-9811,https://zoneomics.com/code/191/chapter_8#8.10.3.1,False,0,"1002.1 In the NMU-4/CC1 and NMU-4/CC2 zones, the designated use area shall include any lot that fronts onto Connecticut Avenue, NW.
Within this area, designated uses shall be provided pursuant to Subtitle H
§ 6001."
8,SUBTITLE H NEIGHBORHOOD MIXED-USE (NMU) ZONES,CHAPTER 10 CHEVY CHASE NEIGHBORHOOD MIXED-USE ZONES – NMU-4/CC1 and NMU-4/CC2,1003  DESIGNATED ROADWAY,1003.1, ,sub-sec-8.10.4.1,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=3096#secid-9818,https://zoneomics.com/code/191/chapter_8#8.10.4.1,False,0,"1003.1 In the NMU-4/CC1 and NMU-4/CC2 zones, the designated roadway shall be Connecticut Avenue, N.W."
8,SUBTITLE H NEIGHBORHOOD MIXED-USE (NMU) ZONES,CHAPTER 10 CHEVY CHASE NEIGHBORHOOD MIXED-USE ZONES – NMU-4/CC1 and NMU-4/CC2,1004  DENSITY,1004.1, ,sub-sec-8.10.5.1,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=3096#secid-9820,https://zoneomics.com/code/191/chapter_8#8.10.5.1,False,0,"1004.1 In the NMU-4/CC2 zone, the maximum permitted floor area ratio (FAR) shall be as set forth in the following table:
| Zone | Maximum Total FAR | Maximum Non-Residential FAR |
| --- | --- | --- |
| NMU-4/CC2 | 3.0  3.6 (IZ) | 1.5 |
|  |  |  |"
8,SUBTITLE H NEIGHBORHOOD MIXED-USE (NMU) ZONES,CHAPTER 10 CHEVY CHASE NEIGHBORHOOD MIXED-USE ZONES – NMU-4/CC1 and NMU-4/CC2,1004  DENSITY,1004.2, ,sub-sec-8.10.5.2,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=3096#secid-9822,https://zoneomics.com/code/191/chapter_8#8.10.5.2,False,0,"1004.2 In the NMU-4/CC1 zone, new construction that preserves an existing façade constructed before
1958 is permitted an increase of 0.5 FAR to the maximum permitted density."
8,SUBTITLE H NEIGHBORHOOD MIXED-USE (NMU) ZONES,CHAPTER 10 CHEVY CHASE NEIGHBORHOOD MIXED-USE ZONES – NMU-4/CC1 and NMU-4/CC2,1005  HEIGHT,1005.1, ,sub-sec-8.10.6.1,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=3096#secid-9825,https://zoneomics.com/code/191/chapter_8#8.10.6.1,False,0,"1005.1 In the NMU-4/CC1 and NMU-4/CC2 zones, the maximum permitted building height, not including a penthouse or rooftop structure, shall be as set forth in the following table:
|  |  |  |
| --- | --- | --- |
| **Zones** | **Maximum Height, Not Including Penthouse or Rooftop Structure (ft).** |  |
|  |
| NMU-4/CC2 | 65  65 (IZ) |  |"
8,SUBTITLE H NEIGHBORHOOD MIXED-USE (NMU) ZONES,CHAPTER 10 CHEVY CHASE NEIGHBORHOOD MIXED-USE ZONES – NMU-4/CC1 and NMU-4/CC2,1005  HEIGHT,1005.2, ,sub-sec-8.10.6.2,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=3096#secid-9824,https://zoneomics.com/code/191/chapter_8#8.10.6.2,False,0,1005.2 Buildings along the designated street should have a minimum height of twenty-five feet (25 ft).
